model_tier,model_id,source_folder,threshold,rows,accuracy,macro_f1,spam_precision,spam_recall,safe_precision,safe_recall,false_positive_rate,false_negative_rate,true_safe,true_spam,false_positives,false_negatives,pred_safe,pred_spam,parse_ok_rate,min_macro_f1_bar,min_spam_recall_bar,max_false_positive_rate_bar,clears_zero_shot_bar
E2B,google/gemma-4-E2B-it,personal_image_spam,1.00,200,0.02,0.0196078431373,1,0.02,0,0,0,0.98,0,200,0,196,196,4,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.00,210,0.509523809524,0.337539432177,0.509523809524,1,0,0,1,0,103,107,103,0,0,210,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.01,210,0.461904761905,0.45416906268,0.461538461538,0.336448598131,0.462121212121,0.592233009709,0.407766990291,0.663551401869,103,107,42,71,132,78,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.02,210,0.542857142857,0.521866995541,0.593220338983,0.327102803738,0.523178807947,0.766990291262,0.233009708738,0.672897196262,103,107,24,72,151,59,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.03,210,0.580952380952,0.543703703704,0.720930232558,0.289719626168,0.544910179641,0.883495145631,0.116504854369,0.710280373832,103,107,12,76,167,43,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.04,210,0.580952380952,0.543703703704,0.720930232558,0.289719626168,0.544910179641,0.883495145631,0.116504854369,0.710280373832,103,107,12,76,167,43,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.05,210,0.580952380952,0.543703703704,0.720930232558,0.289719626168,0.544910179641,0.883495145631,0.116504854369,0.710280373832,103,107,12,76,167,43,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.06,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.07,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.08,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.09,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.10,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.11,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.12,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.13,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.14,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.15,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.16,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.17,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.18,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.19,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.20,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.21,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.22,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.23,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.24,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.25,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.26,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.27,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.28,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.29,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.30,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.31,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.32,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.33,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.34,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.35,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.36,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.37,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.38,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.39,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.40,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.41,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.42,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.43,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.44,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.45,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.46,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.47,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.48,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.49,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.50,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.51,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.52,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.53,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.54,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.55,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.56,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.57,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.58,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.59,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.60,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.61,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.62,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.63,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.64,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.65,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.66,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.67,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.68,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.69,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.70,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.71,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.72,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.73,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.74,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.75,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.76,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.77,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.78,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.79,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.80,210,0.585714285714,0.544740973312,0.75,0.280373831776,0.547058823529,0.902912621359,0.0970873786408,0.719626168224,103,107,10,77,170,40,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.81,210,0.580952380952,0.53804619538,0.74358974359,0.271028037383,0.543859649123,0.902912621359,0.0970873786408,0.728971962617,103,107,10,78,171,39,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.82,210,0.580952380952,0.53804619538,0.74358974359,0.271028037383,0.543859649123,0.902912621359,0.0970873786408,0.728971962617,103,107,10,78,171,39,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.83,210,0.580952380952,0.53804619538,0.74358974359,0.271028037383,0.543859649123,0.902912621359,0.0970873786408,0.728971962617,103,107,10,78,171,39,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.84,210,0.580952380952,0.53804619538,0.74358974359,0.271028037383,0.543859649123,0.902912621359,0.0970873786408,0.728971962617,103,107,10,78,171,39,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.85,210,0.580952380952,0.53804619538,0.74358974359,0.271028037383,0.543859649123,0.902912621359,0.0970873786408,0.728971962617,103,107,10,78,171,39,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.86,210,0.580952380952,0.53804619538,0.74358974359,0.271028037383,0.543859649123,0.902912621359,0.0970873786408,0.728971962617,103,107,10,78,171,39,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.87,210,0.580952380952,0.53804619538,0.74358974359,0.271028037383,0.543859649123,0.902912621359,0.0970873786408,0.728971962617,103,107,10,78,171,39,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.88,210,0.580952380952,0.53804619538,0.74358974359,0.271028037383,0.543859649123,0.902912621359,0.0970873786408,0.728971962617,103,107,10,78,171,39,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.89,210,0.580952380952,0.53804619538,0.74358974359,0.271028037383,0.543859649123,0.902912621359,0.0970873786408,0.728971962617,103,107,10,78,171,39,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.90,210,0.580952380952,0.53804619538,0.74358974359,0.271028037383,0.543859649123,0.902912621359,0.0970873786408,0.728971962617,103,107,10,78,171,39,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.91,210,0.580952380952,0.535024154589,0.756756756757,0.261682242991,0.543352601156,0.912621359223,0.0873786407767,0.738317757009,103,107,9,79,173,37,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.92,210,0.580952380952,0.535024154589,0.756756756757,0.261682242991,0.543352601156,0.912621359223,0.0873786407767,0.738317757009,103,107,9,79,173,37,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.93,210,0.580952380952,0.535024154589,0.756756756757,0.261682242991,0.543352601156,0.912621359223,0.0873786407767,0.738317757009,103,107,9,79,173,37,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.94,210,0.580952380952,0.535024154589,0.756756756757,0.261682242991,0.543352601156,0.912621359223,0.0873786407767,0.738317757009,103,107,9,79,173,37,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.95,210,0.580952380952,0.535024154589,0.756756756757,0.261682242991,0.543352601156,0.912621359223,0.0873786407767,0.738317757009,103,107,9,79,173,37,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.96,210,0.57619047619,0.528161369317,0.75,0.252336448598,0.540229885057,0.912621359223,0.0873786407767,0.747663551402,103,107,9,80,174,36,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.97,210,0.57619047619,0.528161369317,0.75,0.252336448598,0.540229885057,0.912621359223,0.0873786407767,0.747663551402,103,107,9,80,174,36,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.98,210,0.57619047619,0.528161369317,0.75,0.252336448598,0.540229885057,0.912621359223,0.0873786407767,0.747663551402,103,107,9,80,174,36,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,0.99,210,0.57619047619,0.528161369317,0.75,0.252336448598,0.540229885057,0.912621359223,0.0873786407767,0.747663551402,103,107,9,80,174,36,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,all,1.00,210,0.57619047619,0.528161369317,0.75,0.252336448598,0.540229885057,0.912621359223,0.0873786407767,0.747663551402,103,107,9,80,174,36,0.995238095238,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.00,103,0,0,0,0,0,0,1,0,103,0,103,0,0,103,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.01,103,0.592233009709,0.371951219512,0,0,1,0.592233009709,0.407766990291,0,103,0,42,0,61,42,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.02,103,0.766990291262,0.434065934066,0,0,1,0.766990291262,0.233009708738,0,103,0,24,0,79,24,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.03,103,0.883495145631,0.469072164948,0,0,1,0.883495145631,0.116504854369,0,103,0,12,0,91,12,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.04,103,0.883495145631,0.469072164948,0,0,1,0.883495145631,0.116504854369,0,103,0,12,0,91,12,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.05,103,0.883495145631,0.469072164948,0,0,1,0.883495145631,0.116504854369,0,103,0,12,0,91,12,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.06,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.07,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.08,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.09,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.10,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.11,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.12,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.13,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.14,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.15,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.16,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.17,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.18,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.19,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.20,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.21,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.22,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.23,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
